coverage,mae_risk_eV,oracle_mae_risk_eV
0.4252199413489736,0.1758958124790822,0.05056421011572991
0.426197458455523,0.17571239710408457,0.050696214451440465
0.42717497556207235,0.17543978139930824,0.05082810972753275
0.4281524926686217,0.1763093011695002,0.050959431512322545
0.4291300097751711,0.17644837899523869,0.0510909805008271
0.43010752688172044,0.17619823156880854,0.051222332639226244
0.4310850439882698,0.17643412628580424,0.05135311610452131
0.43206256109481916,0.17621636657755968,0.05148372988405071
0.43304007820136853,0.17626677609411628,0.051613815981832005
0.4340175953079179,0.1766128468355304,0.05174352694282417
0.43499511241446726,0.17642711226774113,0.05187418884246162
0.4359726295210166,0.17664581916149305,0.05200543484609099
0.436950146627566,0.17628201497561258,0.05213662457586116
0.43792766373411535,0.1760412344290332,0.05226742539298281
0.4389051808406647,0.1757651638237486,0.052402347697752164
0.4398826979472141,0.17547779881435352,0.05253668255582498
0.44086021505376344,0.17527969085082123,0.05267122028045605
0.4418377321603128,0.17521730007494402,0.05280530128106826
0.44281524926686217,0.17511388737079317,0.052939453126875265
0.44379276637341153,0.17505314638014646,0.05307576369164661
0.4447702834799609,0.175777893577399,0.05321233576784006
0.44574780058651026,0.17559509588867153,0.05334964351011871
0.4467253176930596,0.17543655060891825,0.05348706127393892
0.447702834799609,0.1754654575566251,0.05362512782430227
0.44868035190615835,0.17583978970770778,0.053762634733980796
0.4496578690127077,0.1755277669066751,0.05389958756453173
0.4506353861192571,0.17571560488668958,0.054036452929265504
0.45161290322580644,0.17562391236269254,0.054173363633343824
0.4525904203323558,0.17550941096883665,0.05431018692373211
0.45356793743890517,0.1752847848044498,0.054447541623837976
0.45454545454545453,0.17681646570745035,0.05458432303359194
0.4555229716520039,0.17660795384845954,0.0547215865317378
0.45650048875855326,0.17626230061539946,0.05485893118668065
0.4574780058651026,0.17634011326758403,0.054995701111153227
0.458455522971652,0.17631333753743664,0.055132745567371036
0.45943304007820135,0.1759906835119846,0.05527253763235453
0.4604105571847507,0.17567563633460698,0.05541185957529037
0.4613880742913001,0.17572237976719232,0.05555129247179885
0.46236559139784944,0.1757369444105837,0.055692432525200425
0.4633431085043988,0.17543403289634418,0.05583333914707286
0.46432062561094817,0.17532521691742078,0.05597392110046306
0.46529814271749753,0.17529568402433265,0.05611630034795732
0.4662756598240469,0.17495178584230958,0.056258291986565644
0.46725317693059626,0.17511488952870466,0.05639977990796386
0.4682306940371456,0.17500925076430873,0.05654198062085549
0.46920821114369504,0.17739714074850796,0.056684705576476986
0.4701857282502444,0.17736332971118896,0.05682826104459528
0.47116324535679377,0.17708695854116804,0.05697342083898612
0.47214076246334313,0.17686398439579942,0.057119685007904486
0.4731182795698925,0.1765494526071363,0.05726624002147226
0.47409579667644186,0.1764715718820732,0.0574126363888886
0.4750733137829912,0.17656249389162232,0.05755864196235715
0.4760508308895406,0.17646959453318573,0.05770417361191668
0.47702834799608995,0.17687548579528115,0.057850284977994444
0.4780058651026393,0.1766827054364731,0.057997440705472386
0.4789833822091887,0.17662597736554642,0.05814460472675887
0.47996089931573804,0.17654567408616012,0.05829131794580048
0.4809384164222874,0.17629822154675429,0.05843747545818566
0.48191593352883677,0.17616951833922417,0.05858364748809772
0.48289345063538613,0.1766723981927732,0.05873016350134557
0.4838709677419355,0.1769253326168565,0.05887635572090491
0.48484848484848486,0.17679188515320632,0.059022412476171224
0.4858260019550342,0.17669425254367954,0.05916971398318632
0.4868035190615836,0.17661183489409252,0.05931867772779851
0.48778103616813295,0.176367879584706,0.059467895954807684
0.4887585532746823,0.17619865318742076,0.05961721409140396
0.4897360703812317,0.1771041407865934,0.05976656961841716
0.49071358748778104,0.17677360527110986,0.059915361789216005
0.4916911045943304,0.1764853661416008,0.060064649201955825
0.49266862170087977,0.1766593924769696,0.06021462065800221
0.49364613880742914,0.1763284742612856,0.060364763710173554
0.4946236559139785,0.17609047329745037,0.06051660620716308
0.49560117302052786,0.17585149486722584,0.06066992580598536
0.4965786901270772,0.1756934522676142,0.06082288670717131
0.4975562072336266,0.17562850923517517,0.06097561095524208
0.49853372434017595,0.175644695047978,0.061128163288568155
0.4995112414467253,0.17541588175189926,0.061280139787613146
0.5004887585532747,0.17514781918522274,0.061432446849909984
0.501466275659824,0.1749158809989061,0.06158453622115632
0.5024437927663734,0.17488108060496502,0.06173769644807559
