evidence_tier,evidence_label,sample_index,raw_row_id,host,dopant,defecttype,common_pair_fold_stratum,host_oof_fold,impurity_oof_fold,host_identity_novelty,impurity_identity_novelty,host_identity_novelty_robust_z,impurity_identity_novelty_robust_z,novelty_gap,host_minus_impurity_absolute_error_eV
canonical,CANONICAL — REPAIRED G2 OOF,703,1031,MoTe2,N,interstitial,1,2,4,1.666074613677133,1.2333048881688022,-0.11176223917119157,0.9237269089981913,-1.0354891481693829,-0.954317013422648
canonical,CANONICAL — REPAIRED G2 OOF,704,1032,WS2,B,interstitial,0,4,1,0.00012001454897472285,1.4214595672602832,-0.9061094473773613,1.4035233498414326,-2.3096327972187938,0.13215223948160837
canonical,CANONICAL — REPAIRED G2 OOF,705,1033,MoSe2,Ag,adsorbate,2,4,3,0.00010307749485036766,0.8291718164507014,-0.906117523168662,-0.1068167393110598,-0.7993007838576022,-0.9415324926376343
canonical,CANONICAL — REPAIRED G2 OOF,706,1034,NbSe2,Br,interstitial,0,2,0,1.6448406054994085,0.790787977276079,-0.12188686989271873,-0.2046959390780192,0.08280906918530047,-0.015980561574299834
canonical,CANONICAL — REPAIRED G2 OOF,707,1035,MoS2,Ti,interstitial,2,2,3,1.3186148569594756,0.7269204198923978,-0.277435234015773,-0.3675588923992218,0.09012365838344877,-2.2963034311930333
canonical,CANONICAL — REPAIRED G2 OOF,708,1036,NbS2,Os,interstitial,3,3,1,1.3916688431242765,0.7304036081966097,-0.24260221396305928,-0.35867672502917664,0.11607451106611735,0.7124470074971514
canonical,CANONICAL — REPAIRED G2 OOF,709,1037,WSe2,F,interstitial,1,3,3,1.538570755978816,2.332329261190205,-0.17255761345760898,3.7262507958437916,-3.8988084093014006,-2.4269602409484388
canonical,CANONICAL — REPAIRED G2 OOF,710,1038,NbS2,Mn,interstitial,2,3,1,1.3916688431242765,0.897194107731093,-0.24260221396305928,0.06664082981198112,-0.3092430437750404,0.17759535956973238
canonical,CANONICAL — REPAIRED G2 OOF,711,1039,NbS2,Rh,adsorbate,0,3,3,1.3916688431242765,0.7459047237303301,-0.24260221396305928,-0.319148714893628,0.07654650093056872,-0.9204042355219524
canonical,CANONICAL — REPAIRED G2 OOF,712,1040,WSe2,Rb,adsorbate,1,3,1,1.538570755978816,1.1018377954745406,-0.17255761345760898,0.5884844187912542,-0.7610420322488632,0.4997322746231112
canonical,CANONICAL — REPAIRED G2 OOF,713,1041,WSe2,Tc,interstitial,0,3,4,1.538570755978816,0.6145173754081922,-0.17255761345760898,-0.6541878561001205,0.48163024264251153,0.44663300794224803
canonical,CANONICAL — REPAIRED G2 OOF,714,1043,NbS2,Ti,interstitial,2,3,3,1.3916688431242765,0.7269204198923978,-0.24260221396305928,-0.3675588923992218,0.12495667843616251,-0.24779295921325684
canonical,CANONICAL — REPAIRED G2 OOF,715,1044,WTe2,Pd,adsorbate,4,1,3,1.7400210317107727,0.8354129057184456,-0.07650369686000975,-0.09090189503449128,0.014398198174481527,-0.8268581628799441
canonical,CANONICAL — REPAIRED G2 OOF,716,1047,WTe2,Ca,adsorbate,3,1,0,1.7400210317107727,0.7208470356901813,-0.07650369686000975,-0.3830460869679003,0.3065423901078906,0.07831486066182469
canonical,CANONICAL — REPAIRED G2 OOF,717,1050,WTe2,Y,adsorbate,4,1,2,1.7400210317107727,1.098536754345055,-0.07650369686000975,0.5800667286617716,-0.6565704255217814,0.3931447547937026
canonical,CANONICAL — REPAIRED G2 OOF,718,1052,MoSe2,B,interstitial,3,4,1,0.00010307749485036766,1.4214595672602832,-0.906117523168662,1.4035233498414326,-2.3096408730100944,-0.8144168853759766
canonical,CANONICAL — REPAIRED G2 OOF,719,1053,WTe2,Nb,adsorbate,4,1,4,1.7400210317107727,0.7021696260983387,-0.07650369686000975,-0.43067368086887625,0.3541699840088665,0.06126944224039743
canonical,CANONICAL — REPAIRED G2 OOF,720,1055,NbS2,Ru,interstitial,0,3,1,1.3916688431242765,0.5893441888992103,-0.24260221396305928,-0.7183797505032371,0.47577753654017785,0.04420434442342103
canonical,CANONICAL — REPAIRED G2 OOF,721,1056,NbSe2,Ba,adsorbate,1,2,3,1.6448406054994085,1.1435786611177314,-0.12188686989271873,0.694924071900182,-0.8168109417929007,0.994650920232137
canonical,CANONICAL — REPAIRED G2 OOF,723,1059,WSe2,Tl,interstitial,0,3,1,1.538570755978816,0.9704414163365221,-0.17255761345760898,0.25342224890783305,-0.42597986236544205,1.9401097073722182
canonical,CANONICAL — REPAIRED G2 OOF,724,1061,MoS2,Na,interstitial,2,2,4,1.3186148569594756,1.3186422768090078,-0.277435234015773,1.1413381612834443,-1.4187733952992174,-0.15118948618571082
canonical,CANONICAL — REPAIRED G2 OOF,725,1062,MoTe2,Sr,adsorbate,3,2,0,1.666074613677133,0.7274861283464328,-0.11176223917119157,-0.36611632980066444,0.2543540906294729,-0.0918378042640442
canonical,CANONICAL — REPAIRED G2 OOF,726,1063,MoTe2,O,adsorbate,1,2,3,1.666074613677133,1.714826858368482,-0.11176223917119157,2.151613074812348,-2.2633753139835395,0.7514738171972191
canonical,CANONICAL — REPAIRED G2 OOF,727,1064,WS2,Br,adsorbate,3,4,0,0.00012001454897472285,0.790787977276079,-0.9061094473773613,-0.2046959390780192,-0.7014135082993421,-0.23295708497365308
canonical,CANONICAL — REPAIRED G2 OOF,729,1067,SnS2,C,interstitial,0,0,0,1.9143929162778401,1.019916918998954,0.006638916851063596,0.37958530900810106,-0.37294639215703745,-0.9473635355631509
canonical,CANONICAL — REPAIRED G2 OOF,730,1071,MoS2,O,adsorbate,4,2,3,1.3186148569594756,1.714826858368482,-0.277435234015773,2.151613074812348,-2.429048308828121,-3.187460808314574
canonical,CANONICAL — REPAIRED G2 OOF,731,1073,NbSe2,Cs,adsorbate,0,2,2,1.6448406054994085,2.2812278726974276,-0.12188686989271873,3.5959417095145505,-3.717828579407269,0.562466303507487
canonical,CANONICAL — REPAIRED G2 OOF,732,1074,WTe2,Re,interstitial,2,1,4,1.7400210317107727,0.6353253867666828,-0.07650369686000975,-0.6011272049431249,0.5246235080831151,0.6762053171793623
canonical,CANONICAL — REPAIRED G2 OOF,733,1076,MoS2,H,interstitial,4,2,0,1.3186148569594756,2.1128262355237384,-0.277435234015773,3.166515736489311,-3.443950970505084,-2.1923782825469975
canonical,CANONICAL — REPAIRED G2 OOF,734,1077,NbSe2,Tc,interstitial,4,2,4,1.6448406054994085,0.6145173754081922,-0.12188686989271873,-0.6541878561001205,0.5323009862074018,-1.171269416809082
canonical,CANONICAL — REPAIRED G2 OOF,735,1079,MoTe2,H,interstitial,3,2,0,1.666074613677133,2.1128262355237384,-0.11176223917119157,3.166515736489311,-3.2782779756605023,-0.1534191767374674
canonical,CANONICAL — REPAIRED G2 OOF,736,1080,NbSe2,Zn,interstitial,1,2,1,1.6448406054994085,0.8101900093698571,-0.12188686989271873,-0.15522055005941807,0.03333368016669934,-0.7475670973459878
canonical,CANONICAL — REPAIRED G2 OOF,737,1082,WSe2,Nb,interstitial,3,3,4,1.538570755978816,0.7021696260983387,-0.17255761345760898,-0.43067368086887625,0.25811606741126725,0.5518980026245117
canonical,CANONICAL — REPAIRED G2 OOF,738,1083,NbSe2,K,interstitial,2,2,0,1.6448406054994085,1.0474386337929054,-0.12188686989271873,0.4497659756160274,-0.5716528455087461,-1.0791412989298497
canonical,CANONICAL — REPAIRED G2 OOF,739,1086,WTe2,Tl,adsorbate,0,1,1,1.7400210317107727,0.9704414163365221,-0.07650369686000975,0.25342224890783305,-0.3299259457678428,0.1045428113650857
canonical,CANONICAL — REPAIRED G2 OOF,740,1087,NbS2,Li,adsorbate,2,3,4,1.3916688431242765,1.5561918458798707,-0.24260221396305928,1.7470920990243748,-1.989694312987434,1.0475478172302248
canonical,CANONICAL — REPAIRED G2 OOF,741,1088,NbS2,N,interstitial,0,3,4,1.3916688431242765,1.2333048881688022,-0.24260221396305928,0.9237269089981913,-1.1663291229612507,0.14772912488187995
canonical,CANONICAL — REPAIRED G2 OOF,742,1089,WTe2,C,interstitial,3,1,0,1.7400210317107727,1.019916918998954,-0.07650369686000975,0.37958530900810106,-0.4560890058681108,1.581337881493704
canonical,CANONICAL — REPAIRED G2 OOF,743,1091,NbSe2,Au,interstitial,1,2,0,1.6448406054994085,0.662398674947378,-0.12188686989271873,-0.5320900309874064,0.41020316109468763,0.08925135930379291
canonical,CANONICAL — REPAIRED G2 OOF,745,1093,WSe2,Re,adsorbate,0,3,4,1.538570755978816,0.6353253867666828,-0.17255761345760898,-0.6011272049431249,0.4285695914855159,-0.2754697799682617
canonical,CANONICAL — REPAIRED G2 OOF,746,1094,SnS2,Br,adsorbate,2,0,0,1.9143929162778401,0.790787977276079,0.006638916851063596,-0.2046959390780192,0.2113348559290828,0.31878106019896646
canonical,CANONICAL — REPAIRED G2 OOF,747,1095,MoTe2,Xe,adsorbate,1,2,3,1.666074613677133,0.7485677820109942,-0.11176223917119157,-0.31235788784117136,0.20059564866997978,-0.2774462937926804
canonical,CANONICAL — REPAIRED G2 OOF,748,1096,NbS2,Hf,adsorbate,2,3,0,1.3916688431242765,0.4481429350245504,-0.24260221396305928,-1.0784444556638548,0.8358422417007956,-0.08971250219830162
canonical,CANONICAL — REPAIRED G2 OOF,749,1097,SnS2,V,adsorbate,3,0,1,1.9143929162778401,0.9443865713378703,0.006638916851063596,0.18698211594150124,-0.18034319909043764,0.6064624786376953
canonical,CANONICAL — REPAIRED G2 OOF,750,1099,NbSe2,V,adsorbate,1,2,1,1.6448406054994085,0.9443865713378703,-0.12188686989271873,0.18698211594150124,-0.30886898583421996,0.9020028511683145
canonical,CANONICAL — REPAIRED G2 OOF,751,1100,NbSe2,In,interstitial,2,2,1,1.6448406054994085,0.8396893654330713,-0.12188686989271873,-0.07999687709715214,-0.041889992795566586,0.16702906290690134
canonical,CANONICAL — REPAIRED G2 OOF,752,1101,NbS2,Cs,adsorbate,1,3,2,1.3916688431242765,2.2812278726974276,-0.24260221396305928,3.5959417095145505,-3.83854392347761,0.9532213211059568
canonical,CANONICAL — REPAIRED G2 OOF,753,1103,WSe2,Sr,adsorbate,4,3,0,1.538570755978816,0.7274861283464328,-0.17255761345760898,-0.36611632980066444,0.19355871634305546,0.3807825644810995
canonical,CANONICAL — REPAIRED G2 OOF,754,1105,MoSe2,O,interstitial,0,4,3,0.00010307749485036766,1.714826858368482,-0.906117523168662,2.151613074812348,-3.05773059798101,-2.6653974549827053
canonical,CANONICAL — REPAIRED G2 OOF,755,1106,WS2,Os,adsorbate,0,4,1,0.00012001454897472285,0.7304036081966097,-0.9061094473773613,-0.35867672502917664,-0.5474327223481847,-0.4393793741861982
canonical,CANONICAL — REPAIRED G2 OOF,756,1109,MoTe2,P,adsorbate,0,2,2,1.666074613677133,1.3282005769064322,-0.11176223917119157,1.1657119285976556,-1.2774741677688473,-1.393879178572194
canonical,CANONICAL — REPAIRED G2 OOF,757,1110,MoSe2,Fe,adsorbate,0,4,4,0.00010307749485036766,0.8058456545866038,-0.906117523168662,-0.16629870114675707,-0.739818822021905,-0.5024104913075766
canonical,CANONICAL — REPAIRED G2 OOF,758,1111,NbSe2,Ru,interstitial,3,2,1,1.6448406054994085,0.5893441888992103,-0.12188686989271873,-0.7183797505032371,0.5964928806105184,-0.003349939982095762
canonical,CANONICAL — REPAIRED G2 OOF,759,1112,MoTe2,Ag,adsorbate,3,2,3,1.666074613677133,0.8291718164507014,-0.11176223917119157,-0.1068167393110598,-0.004945499860131777,-1.2491475094726656
canonical,CANONICAL — REPAIRED G2 OOF,760,1113,WTe2,F,interstitial,3,1,3,1.7400210317107727,2.332329261190205,-0.07650369686000975,3.7262507958437916,-3.8027544927038015,0.9192951836500007
canonical,CANONICAL — REPAIRED G2 OOF,761,1114,MoTe2,Rb,adsorbate,1,2,1,1.666074613677133,1.1018377954745406,-0.11176223917119157,0.5884844187912542,-0.7002466579624458,-0.48614131187395254
canonical,CANONICAL — REPAIRED G2 OOF,762,1115,NbS2,V,adsorbate,2,3,1,1.3916688431242765,0.9443865713378703,-0.24260221396305928,0.18698211594150124,-0.4295843299045605,0.745445410410563
canonical,CANONICAL — REPAIRED G2 OOF,763,1117,NbS2,Ba,adsorbate,3,3,3,1.3916688431242765,1.1435786611177314,-0.24260221396305928,0.694924071900182,-0.9375262858632413,1.499378840128581
canonical,CANONICAL — REPAIRED G2 OOF,764,1118,MoSe2,Lu,interstitial,0,4,3,0.00010307749485036766,0.9876386966939341,-0.906117523168662,0.29727549745584236,-1.2033930206245045,0.8382466922810838
canonical,CANONICAL — REPAIRED G2 OOF,766,1120,MoTe2,Sb,interstitial,3,2,0,1.666074613677133,0.6209113496012956,-0.11176223917119157,-0.6378831536313451,0.5261209144601535,-0.44492546717325787
canonical,CANONICAL — REPAIRED G2 OOF,767,1122,NbSe2,Ti,interstitial,3,2,3,1.6448406054994085,0.7269204198923978,-0.12188686989271873,-0.3675588923992218,0.24567202250650305,0.43803778754752654
canonical,CANONICAL — REPAIRED G2 OOF,768,1123,NbSe2,N,interstitial,1,2,4,1.6448406054994085,1.2333048881688022,-0.12188686989271873,0.9237269089981913,-1.0456137788909101,-2.225074529647827
canonical,CANONICAL — REPAIRED G2 OOF,769,1124,WS2,Mo,adsorbate,1,4,1,0.00012001454897472285,0.5901272463492673,-0.9061094473773613,-0.7163829456439199,-0.1897265017334414,-0.71449073155721
canonical,CANONICAL — REPAIRED G2 OOF,770,1125,NbS2,K,interstitial,2,3,0,1.3916688431242765,1.0474386337929054,-0.24260221396305928,0.4497659756160274,-0.6923681895790866,0.0609202142383074
canonical,CANONICAL — REPAIRED G2 OOF,771,1126,NbSe2,Mn,interstitial,3,2,1,1.6448406054994085,0.897194107731093,-0.12188686989271873,0.06664082981198112,-0.18852769970469985,0.029495676358541
canonical,CANONICAL — REPAIRED G2 OOF,772,1128,NbSe2,Rh,adsorbate,4,2,3,1.6448406054994085,0.7459047237303301,-0.12188686989271873,-0.319148714893628,0.19726184500090926,-0.3808437055963054
canonical,CANONICAL — REPAIRED G2 OOF,773,1129,MoS2,B,interstitial,0,2,1,1.3186148569594756,1.4214595672602832,-0.277435234015773,1.4035233498414326,-1.6809585838572056,-0.44012530644734715
canonical,CANONICAL — REPAIRED G2 OOF,774,1130,SnS2,Os,adsorbate,1,0,1,1.9143929162778401,0.7304036081966097,0.006638916851063596,-0.35867672502917664,0.36531564188024024,3.628921301338512
canonical,CANONICAL — REPAIRED G2 OOF,775,1131,NbSe2,Hf,adsorbate,4,2,0,1.6448406054994085,0.4481429350245504,-0.12188686989271873,-1.0784444556638548,0.9565575857711361,-0.4718029120886058
canonical,CANONICAL — REPAIRED G2 OOF,776,1133,WTe2,Sr,interstitial,3,1,0,1.7400210317107727,0.7274861283464328,-0.07650369686000975,-0.36611632980066444,0.2896126329406547,0.26665457089742084
canonical,CANONICAL — REPAIRED G2 OOF,777,1136,WSe2,Cl,interstitial,2,3,1,1.538570755978816,1.366370081682418,-0.17255761345760898,1.2630445733593785,-1.4356021868169875,1.2485369046529131
canonical,CANONICAL — REPAIRED G2 OOF,778,1137,NbSe2,Li,adsorbate,1,2,4,1.6448406054994085,1.5561918458798707,-0.12188686989271873,1.7470920990243748,-1.8689789689170935,0.07523886362711596
canonical,CANONICAL — REPAIRED G2 OOF,780,1139,WS2,Sn,adsorbate,1,4,3,0.00012001454897472285,0.5541139616738103,-0.9061094473773613,-0.8082172061246683,-0.09789224125269302,0.03226749102274562
canonical,CANONICAL — REPAIRED G2 OOF,781,1141,MoTe2,Re,adsorbate,4,2,4,1.666074613677133,0.6353253867666828,-0.11176223917119157,-0.6011272049431249,0.48936496577193334,-0.061235241746029345
canonical,CANONICAL — REPAIRED G2 OOF,782,1142,WSe2,Xe,adsorbate,0,3,3,1.538570755978816,0.7485677820109942,-0.17255761345760898,-0.31235788784117136,0.13980027438356238,-0.6697504530854151
canonical,CANONICAL — REPAIRED G2 OOF,783,1143,WTe2,Cd,adsorbate,4,1,2,1.7400210317107727,1.0890268525776023,-0.07650369686000975,0.5558163776057969,-0.6323200744658067,0.24603271484375006
canonical,CANONICAL — REPAIRED G2 OOF,784,1145,MoTe2,W,adsorbate,0,2,3,1.666074613677133,0.7004961445701594,-0.11176223917119157,-0.43494107663556314,0.3231788374643716,-0.20277425024090245
canonical,CANONICAL — REPAIRED G2 OOF,785,1146,NbSe2,Ta,interstitial,2,2,4,1.6448406054994085,0.9063896824525418,-0.12188686989271873,0.09008964354418762,-0.21197651343690635,0.5137902100880938
canonical,CANONICAL — REPAIRED G2 OOF,786,1147,NbS2,Sb,interstitial,0,3,0,1.3916688431242765,0.6209113496012956,-0.24260221396305928,-0.6378831536313451,0.3952809396682858,-0.49665037790934186
canonical,CANONICAL — REPAIRED G2 OOF,787,1149,SnS2,Al,interstitial,1,0,2,1.9143929162778401,1.3439302346257356,0.006638916851063596,1.2058227237468677,-1.199183806895804,1.0483721691681849
canonical,CANONICAL — REPAIRED G2 OOF,788,1150,NbS2,C,interstitial,1,3,0,1.3916688431242765,1.019916918998954,-0.24260221396305928,0.37958530900810106,-0.6221875229711603,-0.3256099162416475
canonical,CANONICAL — REPAIRED G2 OOF,789,1151,NbS2,Zn,interstitial,1,3,1,1.3916688431242765,0.8101900093698571,-0.24260221396305928,-0.15522055005941807,-0.08738166390364122,4.2385149002075195
canonical,CANONICAL — REPAIRED G2 OOF,790,1152,NbS2,Tc,interstitial,1,3,4,1.3916688431242765,0.6145173754081922,-0.24260221396305928,-0.6541878561001205,0.4115856421370613,1.0168817838033037
canonical,CANONICAL — REPAIRED G2 OOF,791,1153,WSe2,In,adsorbate,3,3,1,1.538570755978816,0.8396893654330713,-0.17255761345760898,-0.07999687709715214,-0.09256073636045684,-1.3634287118911743
canonical,CANONICAL — REPAIRED G2 OOF,792,1154,MoS2,W,adsorbate,1,2,3,1.3186148569594756,0.7004961445701594,-0.277435234015773,-0.43494107663556314,0.15750584261979012,-0.6067865689595537
canonical,CANONICAL — REPAIRED G2 OOF,793,1155,WS2,F,adsorbate,0,4,3,0.00012001454897472285,2.332329261190205,-0.9061094473773613,3.7262507958437916,-4.632360243221153,-2.2813876469930015
canonical,CANONICAL — REPAIRED G2 OOF,794,1156,SnS2,Si,adsorbate,1,0,3,1.9143929162778401,0.8542573481034612,0.006638916851063596,-0.04284836572730877,0.049487282578372364,0.723956311049502
canonical,CANONICAL — REPAIRED G2 OOF,795,1158,WSe2,B,interstitial,3,3,1,1.538570755978816,1.4214595672602832,-0.17255761345760898,1.4035233498414326,-1.5760809632990416,0.9698898792266846
canonical,CANONICAL — REPAIRED G2 OOF,796,1160,MoTe2,Nb,interstitial,4,2,4,1.666074613677133,0.7021696260983387,-0.11176223917119157,-0.43067368086887625,0.3189114416976847,-0.6052548248506802
canonical,CANONICAL — REPAIRED G2 OOF,797,1163,MoS2,Bi,adsorbate,2,2,0,1.3186148569594756,0.5573948812316804,-0.277435234015773,-0.7998508262176682,0.5224155922018952,-0.2546528180440266
canonical,CANONICAL — REPAIRED G2 OOF,798,1164,MoS2,Tc,interstitial,4,2,4,1.3186148569594756,0.6145173754081922,-0.277435234015773,-0.6541878561001205,0.3767526220843475,-1.090802351633707
canonical,CANONICAL — REPAIRED G2 OOF,799,1165,WTe2,Sn,adsorbate,1,1,3,1.7400210317107727,0.5541139616738103,-0.07650369686000975,-0.8082172061246683,0.7317135092646585,-0.09409864743550589
canonical,CANONICAL — REPAIRED G2 OOF,800,1166,MoSe2,Mn,interstitial,3,4,1,0.00010307749485036766,0.897194107731093,-0.906117523168662,0.06664082981198112,-0.9727583529806432,0.3647904396057129
canonical,CANONICAL — REPAIRED G2 OOF,801,1168,MoS2,Rb,adsorbate,3,2,1,1.3186148569594756,1.1018377954745406,-0.277435234015773,0.5884844187912542,-0.8659196528070272,-0.3962392012278239
canonical,CANONICAL — REPAIRED G2 OOF,802,1169,NbS2,P,adsorbate,1,3,2,1.3916688431242765,1.3282005769064322,-0.24260221396305928,1.1657119285976556,-1.4083141425607149,0.46558833122253396
canonical,CANONICAL — REPAIRED G2 OOF,803,1171,MoSe2,Ti,interstitial,1,4,3,0.00010307749485036766,0.7269204198923978,-0.906117523168662,-0.3675588923992218,-0.5385586307694402,1.2757547696431475
canonical,CANONICAL — REPAIRED G2 OOF,804,1174,MoTe2,Co,interstitial,4,2,4,1.666074613677133,0.871060558416666,-0.11176223917119157,-5.662161136034022e-16,-0.111762239171191,-0.044629849027816526
canonical,CANONICAL — REPAIRED G2 OOF,805,1175,NbSe2,Be,interstitial,0,2,2,1.6448406054994085,2.139946854760519,-0.12188686989271873,3.235673605143459,-3.357560475036178,0.2148352861404419
canonical,CANONICAL — REPAIRED G2 OOF,806,1176,NbSe2,H,interstitial,0,2,0,1.6448406054994085,2.1128262355237384,-0.12188686989271873,3.166515736489311,-3.2884026063820295,-0.08827396233876539
canonical,CANONICAL — REPAIRED G2 OOF,807,1177,NbSe2,Lu,interstitial,1,2,3,1.6448406054994085,0.9876386966939341,-0.12188686989271873,0.29727549745584236,-0.4191623673485611,1.0195582707722979
canonical,CANONICAL — REPAIRED G2 OOF,808,1178,NbS2,Pb,interstitial,4,3,2,1.3916688431242765,0.9709408756075326,-0.24260221396305928,0.2546958753822534,-0.4972980893453127,0.04820664723714163
canonical,CANONICAL — REPAIRED G2 OOF,809,1179,SnS2,H,interstitial,1,0,0,1.9143929162778401,2.1128262355237384,0.006638916851063596,3.166515736489311,-3.159876819638247,0.677216609319051
canonical,CANONICAL — REPAIRED G2 OOF,810,1180,SnS2,Xe,interstitial,3,0,3,1.9143929162778401,0.7485677820109942,0.006638916851063596,-0.31235788784117136,0.31899680469223496,-3.1129775047302237
canonical,CANONICAL — REPAIRED G2 OOF,811,1181,MoS2,V,adsorbate,0,2,1,1.3186148569594756,0.9443865713378703,-0.277435234015773,0.18698211594150124,-0.46441734995727424,-0.12100863456726119
canonical,CANONICAL — REPAIRED G2 OOF,812,1182,NbS2,Zr,adsorbate,0,3,2,1.3916688431242765,1.01980893154369,-0.24260221396305928,0.37930993984406214,-0.6219121538071214,1.3608285188674927
canonical,CANONICAL — REPAIRED G2 OOF,813,1184,WTe2,Fe,interstitial,0,1,4,1.7400210317107727,0.8058456545866038,-0.07650369686000975,-0.16629870114675707,0.08979500428674732,0.12884831428527832
canonical,CANONICAL — REPAIRED G2 OOF,814,1185,WSe2,C,interstitial,2,3,0,1.538570755978816,1.019916918998954,-0.17255761345760898,0.37958530900810106,-0.5521429224657101,0.24079259236653616
canonical,CANONICAL — REPAIRED G2 OOF,815,1186,NbS2,Cu,adsorbate,4,3,4,1.3916688431242765,0.7571231897640656,-0.24260221396305928,-0.2905415067141809,0.047939292751121604,0.627772014086226
canonical,CANONICAL — REPAIRED G2 OOF,816,1187,NbSe2,Ni,interstitial,1,2,0,1.6448406054994085,0.49487255045329875,-0.12188686989271873,-0.9592834373307103,0.8373965674379916,0.3810818990071603
canonical,CANONICAL — REPAIRED G2 OOF,817,1188,SnS2,Ti,adsorbate,0,0,3,1.9143929162778401,0.7269204198923978,0.006638916851063596,-0.3675588923992218,0.3741978092502854,3.2090489466985073
canonical,CANONICAL — REPAIRED G2 OOF,818,1190,MoS2,Au,interstitial,3,2,0,1.3186148569594756,0.662398674947378,-0.277435234015773,-0.5320900309874064,0.25465479697163335,0.4887339274088536
canonical,CANONICAL — REPAIRED G2 OOF,819,1191,SnS2,Mn,adsorbate,1,0,1,1.9143929162778401,0.897194107731093,0.006638916851063596,0.06664082981198112,-0.060001912960917524,1.2982888910551948
canonical,CANONICAL — REPAIRED G2 OOF,820,1192,NbS2,Sc,interstitial,2,3,2,1.3916688431242765,1.113002256268307,-0.24260221396305928,0.6169539130320997,-0.8595561269951589,0.2169720331827798
canonical,CANONICAL — REPAIRED G2 OOF,821,1195,SnS2,Hf,interstitial,4,0,0,1.9143929162778401,0.4481429350245504,0.006638916851063596,-1.0784444556638548,1.0850833725149185,0.8675076961517332
canonical,CANONICAL — REPAIRED G2 OOF,822,1196,NbSe2,Os,interstitial,1,2,1,1.6448406054994085,0.7304036081966097,-0.12188686989271873,-0.35867672502917664,0.2367898551364579,-0.16185073884397028
canonical,CANONICAL — REPAIRED G2 OOF,823,1198,NbS2,Br,interstitial,2,3,0,1.3916688431242765,0.790787977276079,-0.24260221396305928,-0.2046959390780192,-0.03790627488504009,0.1386474780615501
canonical,CANONICAL — REPAIRED G2 OOF,824,1202,WSe2,Y,adsorbate,3,3,2,1.538570755978816,1.098536754345055,-0.17255761345760898,0.5800667286617716,-0.7526243421193806,0.29003008206685355
canonical,CANONICAL — REPAIRED G2 OOF,825,1205,MoS2,Nb,interstitial,4,2,4,1.3186148569594756,0.7021696260983387,-0.277435234015773,-0.43067368086887625,0.15323844685310323,-0.7239638964335118
canonical,CANONICAL — REPAIRED G2 OOF,826,1206,NbS2,Cr,adsorbate,4,3,1,1.3916688431242765,0.9251881178406561,-0.24260221396305928,0.13802585451799834,-0.3806280684810576,1.158700369538888
canonical,CANONICAL — REPAIRED G2 OOF,827,1207,SnS2,Li,interstitial,3,0,4,1.9143929162778401,1.5561918458798707,0.006638916851063596,1.7470920990243748,-1.7404531821733111,0.2533290155113759
canonical,CANONICAL — REPAIRED G2 OOF,828,1208,WTe2,H,interstitial,0,1,0,1.7400210317107727,2.1128262355237384,-0.07650369686000975,3.166515736489311,-3.2430194333493207,0.5860658486684164
canonical,CANONICAL — REPAIRED G2 OOF,829,1209,MoS2,Se,interstitial,3,2,3,1.3186148569594756,0.9306075102699394,-0.277435234015773,0.151845363082219,-0.42928059709799204,0.655862172444662
canonical,CANONICAL — REPAIRED G2 OOF,830,1211,NbS2,As,interstitial,1,3,4,1.3916688431242765,0.807382760865409,-0.24260221396305928,-0.16237906372222102,-0.08022315024083826,-0.15069754918416312
canonical,CANONICAL — REPAIRED G2 OOF,831,1212,NbSe2,O,interstitial,0,2,3,1.6448406054994085,1.714826858368482,-0.12188686989271873,2.151613074812348,-2.2734999447050668,-0.42425727844238315
canonical,CANONICAL — REPAIRED G2 OOF,832,1213,WS2,Ti,adsorbate,0,4,3,0.00012001454897472285,0.7269204198923978,-0.9061094473773613,-0.3675588923992218,-0.5385505549781395,0.17567944526672363
canonical,CANONICAL — REPAIRED G2 OOF,833,1214,WTe2,Mo,adsorbate,2,1,1,1.7400210317107727,0.5901272463492673,-0.07650369686000975,-0.7163829456439199,0.6398792487839101,0.21690254064860515
canonical,CANONICAL — REPAIRED G2 OOF,834,1215,NbSe2,Al,adsorbate,2,2,2,1.6448406054994085,1.3439302346257356,-0.12188686989271873,1.2058227237468677,-1.3277095936395864,0.2665831611777596
canonical,CANONICAL — REPAIRED G2 OOF,835,1216,WS2,Mn,adsorbate,2,4,1,0.00012001454897472285,0.897194107731093,-0.9061094473773613,0.06664082981198112,-0.9727502771893425,-0.5416712430848625
canonical,CANONICAL — REPAIRED G2 OOF,836,1217,WSe2,Ni,interstitial,0,3,0,1.538570755978816,0.49487255045329875,-0.17255761345760898,-0.9592834373307103,0.7867258238731013,0.35480600200986245
canonical,CANONICAL — REPAIRED G2 OOF,837,1218,NbS2,W,adsorbate,2,3,3,1.3916688431242765,0.7004961445701594,-0.24260221396305928,-0.43494107663556314,0.19233886267250386,1.3532272974650068
canonical,CANONICAL — REPAIRED G2 OOF,838,1219,MoS2,Re,adsorbate,3,2,4,1.3186148569594756,0.6353253867666828,-0.277435234015773,-0.6011272049431249,0.32369197092735186,0.04690913159627019
canonical,CANONICAL — REPAIRED G2 OOF,839,1220,WTe2,Si,adsorbate,0,1,3,1.7400210317107727,0.8542573481034612,-0.07650369686000975,-0.04284836572730877,-0.033655331132700986,0.602130651473999
