model,family,regime,split_id,seed,manifest_path,manifest_sha256,prediction_path,git_commit,config_sha256,expected_config_path,controlled_output_dir,validation_mae,validation_rmse,validation_bias,validation_spearman,validation_r2,test_mae,test_rmse,test_bias,test_spearman,test_r2
dart,dart,id_cv,id_cv5_f4,242,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/id_cv5_f4/seed242/run_manifest.json,3f7f975e9519fc008e23d8988518f2c4acb999360360025db9d7ed0d45ad5aed,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/id_cv5_f4/seed242/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,7e71ce8c18eac75ed797ef7d9c71063ad2868d7ea648c3c52497509770ac0310,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/promoted/g111/transfer/id_cv5_f4_seed242.yaml,selected/g111/transfer/id_cv5_f4/seed242,0.3914826779480951,0.8695383245445668,-0.059036664948278195,0.9617966475277722,0.9226623599955606,0.4335401056008254,1.0345678530662574,-0.08309537191562484,0.9648483496561555,0.8990656861675321
dart,dart,pair_cv,pair_cv5_f0,242,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f0/seed242/run_manifest.json,38c93aa7d8f9eb55ffc930645e9d9ede76e335ca778081693847300791c45ef5,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f0/seed242/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,df8d782c1fe993b54f7036ad147727eb676a7a5b6363a1b926c960139bd1c728,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/promoted/g111/transfer/pair_cv5_f0_seed242.yaml,selected/g111/transfer/pair_cv5_f0/seed242,0.4802346168463553,0.89934907795769,-0.02234445511660925,0.9618522108313966,0.9200983856232855,0.4424593535713734,1.0292956368894013,-0.0059506609403581785,0.9561225499402628,0.8944293546123308
dart,dart,pair_cv,pair_cv5_f1,242,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f1/seed242/run_manifest.json,7f872bd24b6b1b19a13d04facde4f3a8a94d9f27c6683fff6854e04a4079b93c,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f1/seed242/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,b5b6d32f6de23a4bc1040510caf1bcc365859ba7345e97f552df8ed20bdd161b,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/promoted/g111/transfer/pair_cv5_f1_seed242.yaml,selected/g111/transfer/pair_cv5_f1/seed242,0.47443300313487063,1.0369375279857962,-0.04048074906200061,0.9602484655704328,0.8989827750285329,0.48850428007111263,0.9799572562457327,-0.06970590934580088,0.9620932652347132,0.9051334225138633
dart,dart,pair_cv,pair_cv5_f2,242,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f2/seed242/run_manifest.json,c90fcd87e096f15d5cc8c993521727244808bb46b5ea96331c4075b28fca42b3,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f2/seed242/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,02d45249f66e4a375f4fe0cdc97a2e4de6165b7c2a9b8e520c163d0bd603a5ec,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/promoted/g111/transfer/pair_cv5_f2_seed242.yaml,selected/g111/transfer/pair_cv5_f2/seed242,0.42335326729198886,0.8465199745635205,0.0015684310978729377,0.9675262993004583,0.9263504189199205,0.4393855039232973,0.9284660553325578,-0.03584917051863372,0.9628004021815538,0.9190116948956714
dart,dart,pair_cv,pair_cv5_f3,242,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f3/seed242/run_manifest.json,c7af5b25810d64c15779c93cdb26ca00fb4e9823da507bf4a5d937890ad6935c,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f3/seed242/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,f8fd531835a82e8177c598f253657c8a55fc5f842f9913028d93b03f850f48d7,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/promoted/g111/transfer/pair_cv5_f3_seed242.yaml,selected/g111/transfer/pair_cv5_f3/seed242,0.4241081142296637,0.8992496501977582,-0.050493290797199455,0.966554806262101,0.924512399791433,0.4345666024379642,0.8656207813627318,0.007572620143786,0.965105184570054,0.9229892755507039
dart,dart,pair_cv,pair_cv5_f4,242,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f4/seed242/run_manifest.json,31339d8716a872a8cef3fe6332d1d1fe38db3168d3f7d3644d87d459a5eebd64,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/selected/g111/transfer/pair_cv5_f4/seed242/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,f0cee0e4f0b0151774b432c1c58dc4074b717531230e5748fc16e8b210feb4a4,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/promoted/g111/transfer/pair_cv5_f4_seed242.yaml,selected/g111/transfer/pair_cv5_f4/seed242,0.44604636771588196,1.052127131318727,-0.0630168723726496,0.9592128546709519,0.8896939449842934,0.4439203880770349,0.9323715323368998,-0.0656403258747928,0.9648286322291312,0.9188491498530509
schnet,schnet,chemistry_block,chemistry_block_g6x3d,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/chemistry_block_g6x3d/seed342/run_manifest.json,f4b4c69e9e2458c4aac630ed33c25821943e03790f424062fa2fb82bdc6b8dc9,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/chemistry_block_g6x3d/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,9f599b3fd7a8335121e37248ca5220ba2f576f992fac6f738cdf7f0cc71d2c5a,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/chemistry_block_g6x3d_seed342.yaml,baselines/schnet/chemistry_block_g6x3d/seed342,0.6474120208069742,1.1556593407616562,0.062159926153629294,0.9049661843136148,0.835440681849474,0.5434381916098399,0.8897049809245109,0.15857096110304741,0.9074378124784281,0.8608506248519987
schnet,schnet,chemistry_block,chemistry_block_g6x3d,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/chemistry_block_g6x3d/seed343/run_manifest.json,547d02bfa792327f32e1494a9ed5ef8145f755ec7e50cc53f1d84c0798a64008,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/chemistry_block_g6x3d/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,bd47a6419be68f13af81a94e400c722cf3815445fbfc93773dd9505da1233751,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/chemistry_block_g6x3d_seed343.yaml,baselines/schnet/chemistry_block_g6x3d/seed343,0.6123675434957809,1.228782157383316,0.01082409851588509,0.9130321573622343,0.8139573125198807,0.5643108988461429,0.8633217758906806,0.21104753442006569,0.8965642927822657,0.868980901321997
schnet,schnet,chemistry_block,chemistry_block_g6x3d,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/chemistry_block_g6x3d/seed344/run_manifest.json,95cfd7f02f2fb4ff777c0779e0a57f611cb0264b9119a90ef9d13e9e4c2984d8,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/chemistry_block_g6x3d/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,a6e0916ddcc1bfe1da599a69853479627143e510346c5317b273b2e3eaba97fd,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/chemistry_block_g6x3d_seed344.yaml,baselines/schnet/chemistry_block_g6x3d/seed344,0.6164392311143518,1.236873626637486,0.05052246471180991,0.9127116350530656,0.8114990817707006,0.5562428670386745,0.861309342273669,0.21724756841790185,0.884410737076299,0.8695910097130324
schnet,schnet,dopant_cv,dopant_cv5_f0,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f0/seed342/run_manifest.json,f2da6a4569d2a39af865beddc1c62c6da77330668e1691c1de4f5f8e6d5f0908,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f0/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,7f82a6f52e7a59860cc3b9ac43b7fda36bb6d14deea4dc161828671caa05aa35,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f0_seed342.yaml,baselines/schnet/dopant_cv5_f0/seed342,1.9181912820869351,2.5210808361505967,0.24253364895453355,0.3923149470098285,0.3641957129465263,1.8449697546452415,2.390604286615559,0.5205143067136714,0.39593443010583795,0.4815414546087464
schnet,schnet,dopant_cv,dopant_cv5_f0,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f0/seed343/run_manifest.json,46ce2953f71a1fe4676549d9cefa28b179b5a7db3f07c8c1d6bf2c774234ea4e,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f0/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,6618955148bde78527e130a4e82e502c2bb4195df171608cf8e6ef7489382f58,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f0_seed343.yaml,baselines/schnet/dopant_cv5_f0/seed343,1.7558681737829183,2.3178414161274947,-0.1292887513087596,0.46982833786668005,0.4625756410420775,1.6701008577241399,2.1741980937998173,0.21929443239450605,0.4727799475236506,0.5711584366986784
schnet,schnet,dopant_cv,dopant_cv5_f0,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f0/seed344/run_manifest.json,4782a63cdcbd907064b1c8f7f4e898e7ee4496ba63783bf1271a56e994108952,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f0/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,090e3ad7205bc324b9e49cdb13c76bfb1348bf24686a532a0d58a1355ca8be74,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f0_seed344.yaml,baselines/schnet/dopant_cv5_f0/seed344,1.7854755467924082,2.307512079993955,-0.32926427048432927,0.5399449659444094,0.4673549735853938,1.6245415556188363,2.1161984781254217,0.17753031034175099,0.5856675471738413,0.5937330958618574
schnet,schnet,dopant_cv,dopant_cv5_f1,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f1/seed342/run_manifest.json,08a394f5afb1bc71cbb582b0a0077169509070783ddec1b48f5fefe7f268be4f,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f1/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,3beef2ee77242f7e3c1ad79772987da4a9e36bb6ad2d4017d3325585d748fbf0,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f1_seed342.yaml,baselines/schnet/dopant_cv5_f1/seed342,1.5063011098605645,2.269050775417947,0.4811624992877358,0.5496928918810442,0.50632825143487,1.8396848351516875,2.447139194686693,-0.12497520755217344,0.41235490357039706,0.4009442300202929
schnet,schnet,dopant_cv,dopant_cv5_f1,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f1/seed343/run_manifest.json,3fb38326c37253cc21d85b5352d957dc5d98f9e260c5b4aa29d40790438c2365,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f1/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,a1a39d933f61cd01b0c62de767c415f75516bf83ccf5d274fdc1784d4f04b031,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f1_seed343.yaml,baselines/schnet/dopant_cv5_f1/seed343,1.6594187348541036,2.380738487426318,0.49230151267901945,0.4902422460591521,0.45653293342261636,1.7188602087979543,2.3002003801131754,-0.03264223951172226,0.48175183009066724,0.4707251577680801
schnet,schnet,dopant_cv,dopant_cv5_f1,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f1/seed344/run_manifest.json,40a34e222adaeccee44069695f6815831f8963113a658896082eddb80956684e,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f1/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,320bfd0b4769c49b7d328eda7d9127dc7c522bdcd1745a4b7a09f28bb15cab93,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f1_seed344.yaml,baselines/schnet/dopant_cv5_f1/seed344,1.5126766848622344,2.158437585201108,0.20917681600769888,0.5660083084225209,0.5532867488651487,1.8942377374229984,2.3997681937068274,-0.46741518309920743,0.43360427357070824,0.4239124422755465
schnet,schnet,dopant_cv,dopant_cv5_f2,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f2/seed342/run_manifest.json,6d6272e3c413ce05b7f8a49b2ccda751b69cda1e9fc90f7f5bcbcbfc8e668f8b,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f2/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,5dd189b3e2d425a2f642b251c68945537763b8636fa78295861535e52616c356,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f2_seed342.yaml,baselines/schnet/dopant_cv5_f2/seed342,1.5256474849002362,2.080297996884918,0.32225467672540764,0.6020408839696819,0.566103373351869,1.5933511321458886,2.36046886656014,0.32023118271211476,0.4923237348943978,0.46574770174364366
schnet,schnet,dopant_cv,dopant_cv5_f2,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f2/seed343/run_manifest.json,7139d1ed0d09a32bc4711a35c544bde36e90899fb0d3c5bd618560ae413a578a,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f2/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,7a25e9bd4443a0c4156668e5a7b1f233a7d549124233df2e3f3faf2a8196cfe2,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f2_seed343.yaml,baselines/schnet/dopant_cv5_f2/seed343,1.6222448718266418,2.2419674690217573,0.5022314386945209,0.5247513174372573,0.4960426480233595,1.704088026053618,2.453480626898539,0.40390883693877466,0.457019674748952,0.42281489919136506
schnet,schnet,dopant_cv,dopant_cv5_f2,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f2/seed344/run_manifest.json,51df17ab99cec1351d7cf8cf854df20f2a69ec31120265d5c4dc761263b51c58,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f2/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,cd16c0803518bf32a26498b2a2da44bb45c271eaf392062963ef768dca394732,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f2_seed344.yaml,baselines/schnet/dopant_cv5_f2/seed344,1.792646203703364,2.3065429277309835,0.632662360092881,0.47628274745725435,0.4665935590941085,1.6457772111957099,2.282781135076657,0.4987720911033966,0.5365480952075716,0.5003356143804694
schnet,schnet,dopant_cv,dopant_cv5_f3,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f3/seed342/run_manifest.json,f6bd95a4134290800106d0a137043af198ffb0eedf210bf3597c73470944b5dd,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f3/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,fbdeffb4995a89551efcff2bc488793f5dc00d72a4d2d822edafea313c237309,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f3_seed342.yaml,baselines/schnet/dopant_cv5_f3/seed342,1.6646313068348784,2.460076766363106,-0.5667357442002295,0.5728947477421391,0.3122003776937582,1.6428145693432874,2.179654382492481,0.7922128600774688,0.5827234015748609,0.5236672502537107
schnet,schnet,dopant_cv,dopant_cv5_f3,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f3/seed343/run_manifest.json,0cb38678d6c5f50c367316f128ee43515c9bd45c27cf235e27a8288bd6c09124,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f3/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,1a97819fac47bb0032c851b58240e4bddcdafc9869a4ce4fe395fe8bd9a9ee37,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f3_seed343.yaml,baselines/schnet/dopant_cv5_f3/seed343,1.8095417099338527,2.716896444813796,-0.6846114233335256,0.4842049194946965,0.1610988588750364,1.7095514048729226,2.2483906623626337,0.8624917399748167,0.5448640778290945,0.4931508553943986
schnet,schnet,dopant_cv,dopant_cv5_f3,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f3/seed344/run_manifest.json,e191326c11d74d94a64d0ee95719d79d3c21f614e795061fe193aaf27b19c3c3,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f3/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,73c3a014519f4795acf4d346b8328ee8cedb996456c4f5c8073670b00b50d264,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f3_seed344.yaml,baselines/schnet/dopant_cv5_f3/seed344,1.5685100825428324,2.381349751998374,-0.42244427624643593,0.6184622516842343,0.35551771375494035,1.7982344681086417,2.272047412855098,1.0090445333995215,0.5788880593706645,0.48242897926211203
schnet,schnet,dopant_cv,dopant_cv5_f4,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f4/seed342/run_manifest.json,c4d01484910b78919ff435a8e195d1d25b94f37155caaa9ddb90c6d5e83e95ca,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f4/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,1ab4a77e45b0eeffc942db3da74c8bb8665a69954fae2ad9d86c83b6ed853739,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f4_seed342.yaml,baselines/schnet/dopant_cv5_f4/seed342,1.6076134684077616,2.1289831798780825,0.23185865514099688,0.4734637226136532,0.5888094644990427,1.7876926884825828,2.8257095523638522,-1.1317149205733152,0.6270813377356987,0.09255637558642749
schnet,schnet,dopant_cv,dopant_cv5_f4,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f4/seed343/run_manifest.json,355c9e8fe9a0617cea68434041c45404df0429846eda4454802cf269fcee9313,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f4/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,605ac45214ba0fb7503fb5a2500e4bc3b40911d32d103d7ce13501fd1b5b2bc2,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f4_seed343.yaml,baselines/schnet/dopant_cv5_f4/seed343,1.531279401519376,1.9653937946318933,-0.009839770967651682,0.5749297382249815,0.6495727986160929,2.0168990537990954,3.032229655348689,-1.2935780182129872,0.471352896180469,-0.04493384460121019
schnet,schnet,dopant_cv,dopant_cv5_f4,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f4/seed344/run_manifest.json,815860bbab10512dda56c685f5454a58d6d088ccd2aa223533e5d88639ba288e,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/dopant_cv5_f4/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,4097ba1ad272c2f2d3a9b79d3f7419d232fe29aa2460fa73e710827e71b356cf,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/dopant_cv5_f4_seed344.yaml,baselines/schnet/dopant_cv5_f4/seed344,1.432678625755378,1.8497566625739648,0.1750132672152827,0.6344895438283938,0.6895956135889273,1.7641619119798093,2.864619237323819,-1.1870111897613167,0.644506206977385,0.06739353365341905
schnet,schnet,host_cv,host_cv5_f0,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f0/seed342/run_manifest.json,9b329bf9b65e95b27360aa0408c14e42669df086232629b694816daf6fef9713,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f0/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,559b546eb9bf3913ba1a36577d41d746c4b559cd277a674d14199803297a9821,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f0_seed342.yaml,baselines/schnet/host_cv5_f0/seed342,3.019513026087306,3.9472146976779396,1.535987869887001,0.314083939963511,-1.027578430782846,4.12875520814444,6.559233684649758,3.7145349475533487,0.3188246736690139,-4.625672938018869
schnet,schnet,host_cv,host_cv5_f0,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f0/seed343/run_manifest.json,fbd91b8def8323880b8d9b28aed1df703593f6a9c2e0becc4c5d22433a4f01ac,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f0/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,0e950710b95479952abf4b2ad1548a7ab425b9da50ad6c27e1b132b1f2c7fe19,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f0_seed343.yaml,baselines/schnet/host_cv5_f0/seed343,3.7513723944041755,4.818919104029216,1.741269195889034,0.21917111115520901,-2.0220067888249393,3.6615002706114734,5.096911469760804,2.722116052658305,0.277032076604093,-2.396897581603342
schnet,schnet,host_cv,host_cv5_f0,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f0/seed344/run_manifest.json,4c582218c59532a1bf0d241f5722179079b0dd57cb1731b891fc8ae1b9586c87,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f0/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,abfdc9477ce17a9b9d2b9bef11a8e5e1f385b6aec23eacc84a334276d793a7c6,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f0_seed344.yaml,baselines/schnet/host_cv5_f0/seed344,2.7825902635557824,4.843543315406868,1.973200766328517,0.4847313361480597,-2.0529700226474,4.4886913781518825,7.520695578837668,4.2676020645547075,0.46457128590229857,-6.395785245758452
schnet,schnet,host_cv,host_cv5_f1,342,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f1/seed342/run_manifest.json,693839bb7af28a2fbda4ede0e351668d0d7077861b5cf38dd0497db664555cab,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f1/seed342/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,f45134a8b69ec46c14e29e790ae5793463df6072c021afb374b18e9b91402f47,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f1_seed342.yaml,baselines/schnet/host_cv5_f1/seed342,3.7958853020553063,5.727208842436342,2.649117118330154,0.30091571940995937,-1.8343053411481773,15.563882027559753,26.60080401394197,-9.953596463706152,0.15847021226597038,-91.08432118223145
schnet,schnet,host_cv,host_cv5_f1,343,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f1/seed343/run_manifest.json,8c84183df9d3674b537446ac18ea8128c64154bfcf85efb357890c57d5aab946,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f1/seed343/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,5b089a3612b02650edcfd78952d7134a775ecfb2191bcbff07bcb1e577baf612,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f1_seed343.yaml,baselines/schnet/host_cv5_f1/seed343,5.2227787254679985,7.377499598705507,4.32179649969148,0.3723697295219949,-3.7030433779656473,6.644217233615325,9.315314835193442,-1.8867357442610677,0.31994775748786275,-10.292529641976802
schnet,schnet,host_cv,host_cv5_f1,344,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f1/seed344/run_manifest.json,df76be5fba175c527250420ee9d1ef24818017ad35e3fa3b6d8e51de109c1757,/storage/ssd/metaiot_guest/yiminghua/prm_runs_v2/baselines/schnet/host_cv5_f1/seed344/test_predictions.npz,6c401374baa9ac22b5fa4353d467366ac7cc222f,8c93b26eb61a1f05df1262c50be02ff9419cc9ca2ec05f6c239c38f9bd38f3c7,/storage/ssd/metaiot_guest/yiminghua/prm_collectors/final-ac585d5-comparison/configs/prm/generated/schnet/host_cv5_f1_seed344.yaml,baselines/schnet/host_cv5_f1/seed344,3.7019476916649294,4.409105694511773,2.4180555181202585,0.2685158143847098,-0.6798156186256135,5.4118878809879645,7.097337909193957,3.1446118389046043,0.06102012288240664,-5.555217856208182
